,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
76,14536,1,3.0,79.66402295933614,79.49649361217331,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4321,4075,27,2.0,57.78013943583012,56.0948723427382,0.0,6,17.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
1649,10056,27,2.0,62.90009390765925,,0.0,5,22.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
1546,10107,74,2.0,74.22431808264979,,1.0,6,18.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
4352,6476,11,2.0,40.846069776834455,28.488985514368693,6.0,10,9.0,1972,0.038692987,B,B,28,6533,1,1015.0,2,5,B
373,10890,11,2.0,57.16785372355168,34.85828654030224,8.0,8,14.0,2006,0.0001696759999999,B,B,36,5992,0,,1,1,B
1175,6144,5,2.0,61.14035310533994,63.00213577797693,0.0,13,11.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B
4135,7644,1,3.0,84.25846795624682,48.276506308340686,10.0,7,22.0,2010,0.025609157,B,B,33,5261,0,240.0,3,1,B
2169,12845,27,2.0,68.08176961484196,,8.0,11,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3362,4699,53,3.0,75.48799646986704,47.22510528523176,10.0,5,17.0,1994,0.313924552,B,B,22,4625,11,3855.0,2,10,B
3560,2882,170,2.0,49.54985495264384,30.55279559526602,7.0,9,8.0,1961,0.21843974,B,B,21,4472,6,1450.0,4,7,A
1061,10591,96,1.0,36.29218238660186,14.835247311509306,10.0,5,12.0,2001,0.041116354,B,B,53,14892,4,,1,4,B
463,2646,61,3.0,66.69189983744225,45.223552322728,9.0,13,12.0,1965,0.300322518,B,B,52,10311,6,,1,9,B
160,11342,27,1.0,38.69279795114794,39.60887148178522,8.0,16,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
410,4529,101,1.0,39.14986638842559,19.1894195685826,8.0,11,17.0,1988,0.225824954,A,B,41,6558,7,1548.0,3,2,B
3470,8120,55,1.0,39.34702023520798,23.735746674992967,8.0,3,14.0,1992,0.041365446,B,B,31,5569,0,,1,4,B
4153,5110,143,3.0,77.64720580895037,43.018488808117816,10.0,6,22.0,1990,0.049863387,B,B,18,3746,9,75.0,3,1,B
1422,8667,34,3.0,80.13276169446789,44.546530233672094,10.0,24,22.0,2017,0.069753361,B,B,53,13670,4,,1,11,B
3957,16390,3,2.0,54.05270366969877,31.064621314724327,9.0,17,17.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
2261,13257,23,1.0,44.0456765290912,,1.0,15,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3681,15576,1,1.0,40.79074443439322,,1.0,6,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
145,3945,128,2.0,47.87363349415092,27.22915360721241,6.0,8,9.0,1972,0.0,B,B,27,4798,0,30.0,2,8,B
4673,8487,155,2.0,47.39950263963206,30.76173231671193,6.0,2,9.0,1970,0.042307271,B,B,17,2810,9,4849.0,3,6,B
974,3991,44,1.0,42.86492392641726,20.10545195062008,10.0,11,18.0,2004,0.232205084,B,B,24,4860,1,80.0,0,3,B
1261,2558,1,1.0,37.44635965807901,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3275,4461,54,1.0,36.43088617628178,20.650500318559672,9.0,5,12.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B
4814,7344,46,1.0,39.63351337952943,21.07616084907109,9.0,10,12.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B
1895,3771,53,1.0,38.00275976637793,18.25118647495124,9.0,7,22.0,1986,0.049637257,B,B,34,7759,0,229.0,1,3,B
1596,8146,1,3.0,82.2888123570291,,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4963,52,1,3.0,108.65261535151316,1.6944692117030344,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2695,15397,7,4.0,90.87987851545547,56.65565568725043,11.0,4,14.0,1999,0.035145267,B,B,42,9292,3,2620.0,0,3,B
576,14661,27,2.0,67.47021920374242,32.28464194468871,1.0,5,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B
422,12007,29,1.0,38.2003208965624,27.06610638653759,5.0,5,5.0,1967,0.069660344,B,B,31,6119,4,,1,2,B
2535,12443,9,3.0,71.27490232906904,43.44001082750268,9.0,8,15.0,2011,0.161531741,B,B,25,5648,1,30.0,2,4,B
2314,10672,42,3.0,81.42875762001425,48.61103342868251,8.0,7,9.0,2006,0.158249043,B,B,21,5731,0,,1,0,B
3182,16207,161,1.0,48.32429592374535,15.82192612233188,9.0,4,9.0,2015,0.014423114,B,B,19,3806,4,,0,3,B
4333,1347,45,2.0,56.22782737638868,56.76775741382389,0.0,4,0.0,2018,0.195781053,B,B,23,5212,6,,3,2,B
2409,1475,25,2.0,78.93097025484747,39.09411987338049,11.0,6,17.0,2008,0.069753361,B,B,53,13670,4,,1,11,B
3053,1226,53,2.0,57.32888966738285,,1.0,21,19.0,2016,0.049637257,B,B,34,7759,0,229.0,1,3,B
1719,13263,30,1.0,38.482805623120726,22.042311305863453,1.0,7,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1732,7911,29,3.0,57.176781117554206,38.73795984751011,5.0,1,5.0,1963,0.086885265,B,B,10,2277,2,1547.0,0,0,B
4709,11295,17,2.0,57.07022167049384,35.87457570226647,9.0,2,10.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B
2858,8441,90,2.0,49.23517791064016,32.86714121134105,5.0,5,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B
4540,1241,88,1.0,37.44929241949141,21.308350367793672,9.0,3,9.0,1974,0.127375905,B,B,43,8429,3,,3,9,B
4939,2535,93,1.0,43.05703335444503,23.04479043030352,8.0,14,17.0,2010,0.041116354,B,B,53,14892,4,,1,4,B
327,15121,93,3.0,134.57317517035742,,1.0,3,2.0,1977,0.004949358,B,B,0,186,0,,0,0,B
4461,10948,8,2.0,50.76352544641324,34.62947460898743,8.0,9,12.0,1971,0.458174486,B,A,26,4439,1,1130.0,1,5,B
4416,8560,37,2.0,57.97907378040711,,10.0,7,20.0,2020,0.178916796,B,B,18,3594,4,192.0,1,5,B
4770,9167,96,2.0,51.58299683059343,35.96392074686476,8.0,6,10.0,1994,0.041116354,B,B,53,14892,4,,1,4,B
3518,7833,39,2.0,43.559573553003865,27.67972125737875,6.0,1,5.0,1965,0.428825818,B,B,25,5011,8,730.0,0,2,B
85,6193,99,3.0,78.78613434419736,49.152087585155584,10.0,2,14.0,1999,0.033493708,B,B,66,10573,1,1322.0,3,8,B
433,14843,135,3.0,61.07575428227001,43.88575607634552,5.0,5,9.0,1972,0.007658515,B,B,35,7077,56,2301.0,3,19,B
815,10748,27,2.0,64.25160382004853,34.3833393777631,1.0,16,16.0,2015,0.017647053,B,B,2,469,0,,0,0,B
577,13991,22,3.0,74.84868812363966,46.46237723081765,10.0,16,17.0,1989,0.133215333,B,B,49,11395,3,1406.0,3,4,A
2393,4462,34,1.0,49.095249269794095,46.740322011253454,8.0,6,25.0,2019,0.069753361,B,B,53,13670,4,,1,11,B
1154,3895,21,1.0,36.51481755201242,37.20997636166777,7.0,10,9.0,1973,0.194489265,B,B,47,8004,3,125.0,3,5,B
3170,5974,124,3.0,72.26502604053701,44.4778111597738,9.0,9,14.0,1988,0.122090347,B,B,29,6566,7,1894.0,4,0,B
451,5729,124,1.0,33.68030681079079,18.12588870219044,5.0,5,5.0,1959,0.16909109,B,B,19,3856,10,,2,5,B
4740,6113,17,1.0,37.91469999836486,20.534669989357653,8.0,17,24.0,1988,0.0,B,B,18,3374,5,620.0,1,2,B
757,3713,93,1.0,45.955517773352135,19.42257578651241,1.0,3,21.0,2018,0.004949358,B,B,0,186,0,,0,0,B
3683,5375,85,2.0,75.57137871984764,,1.0,14,14.0,1977,0.072157581,B,B,2,629,1,,0,0,A
211,933,34,1.0,43.413672838653895,,1.0,14,22.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
351,8466,6,2.0,66.27001382580022,,0.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1327,8525,110,4.0,93.46569572690274,56.38877243611909,8.0,6,14.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B
1206,15154,67,2.0,57.91909261213966,,1.0,4,4.0,1977,0.0077202819999999,B,B,38,4788,2,,0,4,B
3497,13937,30,2.0,64.76318145209842,,1.0,9,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3866,2261,19,4.0,102.72497137995624,67.64164828056221,10.0,13,22.0,1994,0.000991363,B,B,33,6783,3,,1,9,B
4378,11551,103,2.0,38.44792234965314,23.199718247872767,7.0,5,9.0,1967,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
3027,12401,6,3.0,79.50640578376672,44.54247189104824,12.0,18,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
4149,6045,28,2.0,45.21785906144059,26.754449040347986,5.0,9,9.0,1970,0.118537385,B,B,30,6207,1,1183.0,1,0,B
1320,11427,23,2.0,47.362594939138965,49.55439382950404,10.0,14,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B
1657,6204,116,2.0,70.63517108348367,43.27495081997448,6.0,7,6.0,1927,0.341071945,B,B,27,5664,48,2300.0,3,11,B
354,3198,47,1.0,35.71402869506629,22.638513886402112,6.0,6,9.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
4215,16613,12,1.0,38.56402437522423,19.66013932858299,8.0,13,16.0,1982,0.090799103,B,B,74,19083,2,,5,15,B
2212,1753,51,3.0,74.56690954982821,46.00733391345835,8.0,5,14.0,1953,0.015016892,B,B,17,3079,59,2890.0,0,8,B
292,13419,46,3.0,66.50319055848914,44.951469834983904,9.0,7,12.0,1970,0.188783766,B,B,31,6137,4,,0,1,B
2049,517,7,3.0,79.39787991822331,46.318209035222566,10.0,4,22.0,2008,0.130617806,B,B,39,10418,9,900.0,1,9,B
1178,12608,1,3.0,85.61318708970776,,1.0,13,6.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1855,1156,12,3.0,78.05515938083218,45.90856071526697,10.0,12,16.0,1984,0.090799103,B,B,74,19083,2,,5,15,B
317,266,27,1.0,46.71832081226327,2.8796712638818147,1.0,13,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
4137,14857,30,3.0,84.06506385867998,,1.0,2,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2754,4198,23,2.0,53.09235955387693,,10.0,5,3.0,2016,0.005767451,B,B,1,388,0,,0,0,B
2678,12810,108,3.0,69.42369113709172,45.351179200021456,7.0,2,8.0,1963,0.0,B,B,23,3684,2,,0,4,B
3850,14818,48,3.0,50.442545421042006,37.61152476186811,6.0,5,9.0,1982,0.041124634,B,B,46,9515,5,,1,10,B
2173,14505,27,1.0,37.39198416737904,20.61769762959123,1.0,10,13.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
2202,14040,6,2.0,72.89438990777742,,1.0,25,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1897,16171,8,3.0,82.24911656359542,48.57580289354794,12.0,6,17.0,2007,0.092290642,B,B,21,4346,2,165.0,1,2,B
33,8070,38,2.0,40.2169312091974,26.782434878219465,7.0,8,9.0,1964,0.060753049,B,B,15,2787,2,520.0,0,7,B
1469,7391,9,2.0,58.29963611504072,31.49205101443953,9.0,7,14.0,2008,0.31019913,B,B,11,2748,1,,0,0,B
806,8432,52,2.0,65.43531192048978,66.84014043162317,1.0,13,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
4544,13409,81,4.0,82.06977462328071,50.27325182420352,7.0,6,5.0,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B
2799,882,27,1.0,51.21545715258194,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3638,11456,23,2.0,68.60484668763101,66.39706600179922,1.0,22,20.0,1977,0.034656082,B,B,0,168,0,,0,0,B
1415,1764,167,2.0,55.267779537792336,33.11789028947921,8.0,14,12.0,1990,0.236108458,B,B,16,3893,27,,3,10,B
555,4391,27,2.0,40.0254905290089,43.603072484157465,10.0,8,12.0,2016,0.072157581,B,B,2,629,1,,0,0,A
1888,3507,59,3.0,75.85820506765933,46.17266867324121,8.0,11,22.0,1987,0.019508796,B,B,37,7687,11,176.0,5,5,B
841,3331,9,3.0,75.47051211870514,45.019039566790966,10.0,10,17.0,1995,0.069753361,B,B,53,13670,4,,1,11,B
4688,7134,30,2.0,64.22692249579332,,1.0,16,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3703,3669,148,4.0,137.68958932390103,72.75173378895524,15.0,15,22.0,2012,0.313924552,B,B,22,4625,11,3855.0,2,10,B
3454,764,23,2.0,64.84457592399487,63.53210620373582,1.0,12,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3278,2495,47,1.0,34.06686542417438,18.096961100651004,6.0,7,12.0,1978,0.101872465,B,B,23,4583,3,,3,3,B
3742,14749,44,3.0,67.40131108728207,49.18350773691357,6.0,7,12.0,1980,0.232205084,B,B,24,4860,1,80.0,0,3,B
2915,8263,6,2.0,67.35585729848364,,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1641,6518,5,2.0,44.54831982063215,31.41346956810533,5.0,11,14.0,1973,0.150817539,B,B,16,3433,4,2643.0,4,5,B
4159,123,52,3.0,84.01352699751675,85.79180502042577,1.0,14,17.0,2018,0.371148999,B,B,34,7065,1,750.0,2,5,B
1215,10704,52,2.0,51.92149100340754,,1.0,6,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
2785,5696,69,3.0,79.080201425295,47.3213028586996,8.0,14,14.0,2002,0.093442564,B,B,23,4635,5,3300.0,2,4,B
2729,3320,170,1.0,33.69316965721442,18.859937814842027,5.0,1,8.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A
453,1779,29,1.0,43.610767135670784,16.26838735605571,9.0,7,17.0,2014,0.069660344,B,B,31,6119,4,,1,2,B
2573,12266,46,2.0,53.280375221664144,32.98316346851883,12.0,4,16.0,1991,0.188783766,B,B,31,6137,4,,0,1,B
3155,3070,120,2.0,47.572468440636776,31.10919395422356,5.0,4,5.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
4391,9282,91,2.0,48.40015339309917,28.18902638937384,5.0,7,14.0,1970,0.333891544,B,B,30,6564,1,,0,0,B
2877,11357,9,2.0,62.45652078824277,,1.0,12,10.0,2017,0.161531741,B,B,25,5648,1,30.0,2,4,B
837,10582,1,1.0,43.35833823404816,,1.0,15,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1284,6254,2,2.0,36.94694912065504,22.087825407678658,5.0,8,9.0,1981,0.0,B,B,33,7425,1,,2,5,B
3810,3366,27,1.0,41.23017380545201,22.45690460331869,8.0,3,17.0,2009,0.07542368,B,B,11,3097,0,,0,0,B
3122,12627,23,1.0,45.58213735200336,43.16361670969816,11.0,6,4.0,1977,0.014072961,B,B,2,475,0,,0,0,B
4357,1988,62,2.0,46.294911583941726,29.735076654721997,6.0,11,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
1248,13258,94,1.0,32.81533648860806,22.544629273571537,6.0,6,9.0,1972,0.282797669,B,B,33,8667,2,,0,6,B
3290,13762,1,1.0,37.664475316759685,,1.0,19,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1184,13021,52,3.0,78.09870079814456,49.11438849917286,10.0,12,16.0,1984,0.371148999,B,B,34,7065,1,750.0,2,5,B
3921,3315,52,2.0,66.75054266953568,,1.0,14,1.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
4307,12078,139,2.0,48.2706337160088,34.578522363463875,5.0,4,5.0,1962,0.122090347,B,B,29,6566,7,1894.0,4,0,B
1506,8780,128,2.0,57.53882731908632,34.71373536061161,10.0,19,22.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B
148,725,58,2.0,49.8826433899298,33.43278170333575,6.0,6,14.0,1972,0.31019913,B,B,11,2748,1,,0,0,B
3301,1134,27,2.0,69.88461100475641,3.048860423389085,1.0,9,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
700,7633,53,1.0,40.67562653962813,,1.0,21,21.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
4649,9311,27,1.0,41.36364491966208,22.765417651759986,7.0,5,10.0,1999,0.041116354,B,B,53,14892,4,,1,4,B
611,11315,30,3.0,93.2013958849758,,1.0,3,2.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
874,16087,112,1.0,41.71971466497575,17.787884344924354,8.0,19,18.0,2008,0.069660344,B,B,31,6119,4,,1,2,B
3635,5219,90,3.0,60.50717158740928,42.660447467264994,5.0,5,5.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
2427,12897,78,2.0,63.08640772002165,36.814193762066544,10.0,23,22.0,1997,0.092290642,B,B,21,4346,2,165.0,1,2,B
4089,3951,32,2.0,52.74607572227236,34.25426019363882,9.0,2,12.0,1977,0.135649789,B,B,46,7960,6,350.0,3,11,B
1062,15707,73,2.0,48.304146453118754,27.61691588018336,5.0,4,5.0,1965,0.042031587,B,B,37,6856,84,1940.0,2,5,B
3825,15970,23,2.0,61.06267689044472,,1.0,4,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3485,10798,23,3.0,69.58489082726886,,1.0,1,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B
4347,2638,27,2.0,59.42716907892767,,1.0,7,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
2620,9899,62,2.0,49.0110253989217,31.22859444434388,5.0,6,5.0,1964,0.072157581,B,B,2,629,1,,0,0,A
3922,7165,31,2.0,47.89551283249981,27.49388148414318,5.0,4,5.0,1965,0.151346216,B,A,32,5889,10,830.0,4,1,B
538,9428,80,1.0,36.54107365097619,22.335605087445146,6.0,1,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B
586,3375,9,2.0,61.79563588516488,,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2133,3653,29,1.0,39.5781565889018,37.39354022951135,5.0,10,9.0,1974,0.040242764,B,B,25,3478,11,2729.0,3,1,B
1414,5944,32,1.0,34.50457486996727,20.67249878068262,7.0,6,9.0,1968,0.135649789,B,B,46,7960,6,350.0,3,11,B
1572,14923,23,1.0,41.75413453545628,,1.0,2,1.0,1977,0.014072961,B,B,2,475,0,,0,0,B
1765,3109,109,3.0,59.04017530867032,39.605732823293096,5.0,6,5.0,1962,0.1363303,B,B,30,6141,10,262.0,3,6,B
4076,2590,18,2.0,54.23995778498378,31.648150098788754,8.0,4,14.0,1988,0.0,B,B,30,5562,0,,0,5,A
1736,7854,7,1.0,41.41990818408644,21.343531500095693,8.0,9,14.0,2004,0.035145267,B,B,42,9292,3,2620.0,0,3,B
691,4034,111,2.0,46.9177295096103,33.15402533710506,5.0,6,5.0,1969,0.135649789,B,B,46,7960,6,350.0,3,11,B
